SEXO,ADH,PD,CSAT,AHT,email_identifier,MOTIVO BAJA,ESTADO
F,0.998381,17.528946,4.325073,0.0,402,CONTRATADO,1
F,0.866701,1.773891,3.928571,698.072,421,RENUNCIA VOLUNTARIA,0
F,0.997652,1.938483,4.229508,579.026866,421,RENUNCIA VOLUNTARIA,0
F,0.973225,2.202435,4.406897,525.931751,421,RENUNCIA VOLUNTARIA,0
F,0.887601,19.919027,4.175583,0.0,402,CONTRATADO,1
F,0.83401,16.16846,4.289583,0.0,402,CONTRATADO,1
F,0.759648,3.944086,2.953488,0.0,419,NO ESPECIFICADO,0
F,0.0,0.0,3.0,0.0,422,CONTRATADO,1
F,0.993416,2.837344,3.333333,0.0,422,CONTRATADO,1
F,0.997557,4.15567,3.345679,0.0,422,CONTRATADO,1
F,0.997181,4.055477,3.393939,0.0,422,CONTRATADO,1
F,0.994547,4.082055,3.301887,0.0,422,CONTRATADO,1
F,0.982863,4.098521,3.512195,0.0,422,CONTRATADO,1
F,0.758084,2.160298,4.030303,505.597561,421,RENUNCIA VOLUNTARIA,0
F,0.872085,2.134728,4.080882,500.634375,421,RENUNCIA VOLUNTARIA,0
F,0.701993,2.422746,4.229885,514.048649,421,RENUNCIA VOLUNTARIA,0
F,1.0,1.755556,4.54717,659.765101,423,DESVINCULACIÓN/AUSENTISMO,0
F,0.849633,2.090736,4.006623,550.494624,423,DESVINCULACIÓN/AUSENTISMO,0
F,0.35462,3.694028,4.0,509.118421,423,DESVINCULACIÓN/AUSENTISMO,0
F,0.963944,13.078531,4.332786,0.0,402,CONTRATADO,1
F,0.880069,13.855397,4.203488,0.0,402,CONTRATADO,1
F,0.932021,11.454074,4.257948,0.0,402,CONTRATADO,1
M,0.0,0.0,3.961165,0.0,424,CONTRATADO,1
M,0.999587,15.025735,4.273256,0.0,424,CONTRATADO,1
M,0.897483,16.066677,4.433979,0.0,424,CONTRATADO,1
M,0.88761,14.78316,4.370745,0.0,424,CONTRATADO,1
M,0.938923,13.981995,4.367171,0.0,424,CONTRATADO,1
M,0.72641,13.176073,4.333333,0.0,424,CONTRATADO,1
M,0.759876,11.898644,4.435567,0.0,424,CONTRATADO,1
M,0.849261,0.0,3.4,0.0,425,NO ESPECIFICADO,0
M,0.951417,0.0,3.375,0.0,425,NO ESPECIFICADO,0
F,0.388031,1.460656,3.705882,564.2,423,DESVINCULACIÓN/AUSENTISMO,0
F,0.164278,3.658537,3.0,290.888889,423,DESVINCULACIÓN/AUSENTISMO,0
M,0.978214,1.947977,4.272727,773.0,426,CONTRATADO,1
M,0.715605,2.592462,4.307018,629.884259,426,CONTRATADO,1
M,0.998775,0.0,5.0,0.0,425,NO ESPECIFICADO,0
F,0.0,0.0,0.0,0.0,427,CONTRATADO,1
F,0.999278,0.0,3.163265,0.0,427,CONTRATADO,1
F,0.998145,3.662744,3.133333,0.0,427,CONTRATADO,1
F,0.980854,4.512297,3.890244,0.0,427,CONTRATADO,1
F,0.996848,4.939837,3.37963,0.0,427,CONTRATADO,1
F,0.985593,5.180879,3.554054,0.0,427,CONTRATADO,1
M,0.0,0.0,4.228426,0.0,428,NO ESPECIFICADO,0
M,0.960041,18.384867,4.392025,0.0,428,NO ESPECIFICADO,0
M,0.949521,12.067309,4.465424,0.0,428,NO ESPECIFICADO,0
M,0.905406,11.435168,4.352381,0.0,428,NO ESPECIFICADO,0
F,0.952912,1.732253,3.52459,624.173913,429,BAJO PERFOMANCE,0
M,0.83503,7.959169,4.393541,0.0,428,NO ESPECIFICADO,0
M,0.902658,6.410716,4.435171,0.0,428,NO ESPECIFICADO,0
F,0.0,10.214147,0.0,0.0,430,NO ESPECIFICADO,0
F,0.984114,12.870655,4.22199,0.0,430,NO ESPECIFICADO,0
F,0.400249,13.80433,4.30597,0.0,430,NO ESPECIFICADO,0
F,0.996345,3.460561,3.865385,437.961723,429,BAJO PERFOMANCE,0
F,0.976923,2.331351,3.625,443.84,429,BAJO PERFOMANCE,0
M,0.955607,3.13043,4.414634,614.769912,431,CONTRATADO,1
F,0.893444,3.471462,4.026316,596.988095,432,CONTRATADO,1
F,0.853827,2.519774,4.191011,518.93956,432,CONTRATADO,1
M,0.0,0.0,4.238806,0.0,433,CONTRATADO,1
M,0.813602,12.554315,4.312139,0.0,433,CONTRATADO,1
M,0.999982,11.706586,4.423611,0.0,433,CONTRATADO,1
M,0.999891,13.200946,4.179063,0.0,433,CONTRATADO,1
M,0.87278,9.698863,4.246512,0.0,433,CONTRATADO,1
M,0.983451,7.455161,4.305927,0.0,433,CONTRATADO,1
F,0.716846,5.992275,3.96,0.0,434,CONTRATADO,1
F,0.969156,9.77916,3.522145,0.0,434,CONTRATADO,1
F,0.99761,15.090609,3.220544,0.0,434,CONTRATADO,1
F,0.995644,4.826677,3.431579,0.0,427,CONTRATADO,1
M,0.872098,2.972842,3.234043,0.0,435,NO ESPECIFICADO,0
M,0.847315,3.261738,3.5,0.0,435,NO ESPECIFICADO,0
M,0.83318,3.063704,3.733333,0.0,435,NO ESPECIFICADO,0
M,0.742994,5.958134,4.133333,0.0,435,NO ESPECIFICADO,0
F,0.0,2.184286,0.0,0.0,436,CONTRATADO,1
F,0.999914,3.940285,3.425,0.0,436,CONTRATADO,1
M,0.999931,2.921504,3.905983,476.935484,437,CONTRATADO,1
M,0.989487,3.934077,4.294444,391.02907,437,CONTRATADO,1
M,0.956375,3.464561,4.107383,435.407524,437,CONTRATADO,1
M,0.736801,2.895156,4.236111,430.261194,437,CONTRATADO,1
M,0.879481,2.574728,4.292857,372.982332,437,CONTRATADO,1
M,0.937669,2.016736,4.321678,347.700306,437,CONTRATADO,1
F,0.953876,2.09025,4.219512,536.405128,438,RENUNCIA VOLUNTARIA,0
F,0.867244,3.073711,3.769231,479.855263,438,RENUNCIA VOLUNTARIA,0
F,0.935262,1.329366,4.072727,912.703704,439,CONTRATADO,1
M,0.0,0.0,4.857143,823.333333,440,DESVINCULACIÓN/AUSENTISMO,0
M,0.943688,2.508886,3.553846,509.064516,440,DESVINCULACIÓN/AUSENTISMO,0
M,0.969222,2.416198,4.035714,425.067669,440,DESVINCULACIÓN/AUSENTISMO,0
F,0.0,0.0,4.05,0.0,441,CONTRATADO,1
F,0.822507,19.431659,4.129442,0.0,441,CONTRATADO,1
F,0.909326,28.536595,4.263364,0.0,441,CONTRATADO,1
F,0.951473,115.723926,4.305601,0.0,441,CONTRATADO,1
F,0.915225,14.247909,4.255814,0.0,441,CONTRATADO,1
F,0.820873,12.992835,4.331989,0.0,441,CONTRATADO,1
F,0.848037,13.414711,4.329167,0.0,441,CONTRATADO,1
F,0.0,10.000121,0.0,0.0,442,CONTRATADO,1
F,0.994097,3.63883,3.446043,0.0,436,CONTRATADO,1
F,0.0,0.0,5.0,0.0,443,NO ESPECIFICADO,0
F,0.983228,1.558675,4.636364,0.0,443,NO ESPECIFICADO,0
M,0.615192,0.0,2.35,0.0,444,NO ESPECIFICADO,0
M,0.993729,0.0,1.888889,0.0,444,NO ESPECIFICADO,0
M,0.657778,0.0,4.5,0.0,444,NO ESPECIFICADO,0
M,0.473512,1.358664,3.0,0.0,444,NO ESPECIFICADO,0
M,0.763889,1.01126,1.0,0.0,444,NO ESPECIFICADO,0
F,0.99607,1.506666,3.428571,0.0,443,NO ESPECIFICADO,0
M,0.770545,2.473301,2.3,0.0,445,NO ESPECIFICADO,0
M,0.781938,2.965908,1.857143,0.0,445,NO ESPECIFICADO,0
M,0.266593,4.710744,5.0,0.0,445,NO ESPECIFICADO,0
F,0.0,2.292179,0.0,0.0,446,CONTRATADO,1
F,0.990102,3.535082,3.409836,0.0,446,CONTRATADO,1
F,0.996795,3.990772,3.321101,0.0,446,CONTRATADO,1
M,0.939703,3.082388,4.166667,411.877023,440,DESVINCULACIÓN/AUSENTISMO,0
M,0.0,52.587295,0.0,0.0,447,CONTRATADO,1
M,0.0,0.489297,0.0,0.0,448,NO ESPECIFICADO,0
M,0.957913,1.874393,5.0,0.0,448,NO ESPECIFICADO,0
M,0.886489,2.530934,3.555556,0.0,448,NO ESPECIFICADO,0
M,0.839633,2.024469,4.234694,487.582376,440,DESVINCULACIÓN/AUSENTISMO,0
M,0.613824,2.761795,4.098039,458.751773,440,DESVINCULACIÓN/AUSENTISMO,0
M,0.055556,0.0,0.0,684.0,440,DESVINCULACIÓN/AUSENTISMO,0
F,0.938742,0.0,3.586207,0.0,449,CONTRATADO,1
F,0.939589,0.0,4.521127,0.0,449,CONTRATADO,1
F,0.938148,0.0,4.595745,0.0,449,CONTRATADO,1
F,0.914061,3.185654,4.849315,0.0,449,CONTRATADO,1
F,0.975803,2.610168,4.873684,0.0,449,CONTRATADO,1
F,0.975319,2.809218,4.876923,0.0,449,CONTRATADO,1
F,0.941818,2.936231,4.875,0.0,449,CONTRATADO,1
F,0.957879,4.496553,4.188679,0.0,449,CONTRATADO,1
M,0.990486,2.315782,2.666667,0.0,448,NO ESPECIFICADO,0
M,0.710177,2.49128,3.7,0.0,448,NO ESPECIFICADO,0
M,0.0,0.998059,0.0,0.0,450,CONTRATADO,1
F,0.0,0.0,3.75,612.833333,451,CONTRATADO,1
F,0.816382,7.317221,4.222222,479.99495,451,CONTRATADO,1
M,0.944946,1.067641,3.738095,1008.178082,452,BAJO PERFORMANCE,0
F,0.919433,2.193513,4.160714,742.756302,453,DESVINCULACIÓN/AUSENTISMO,0
F,0.462247,2.502711,3.9,542.807692,453,DESVINCULACIÓN/AUSENTISMO,0
M,0.999697,24.541751,3.0,0.0,450,CONTRATADO,1
M,0.968407,2.548632,3.533333,0.0,450,CONTRATADO,1
M,0.95598,3.180766,3.125,0.0,450,CONTRATADO,1
M,0.90265,1.617466,2.333333,0.0,450,CONTRATADO,1
M,0.870081,0.0,2.666667,0.0,454,NO ESPECIFICADO,0
M,0.753611,0.0,2.333333,0.0,454,NO ESPECIFICADO,0
F,0.0,2.708144,0.0,0.0,455,CONTRATADO,1
F,0.993656,3.570847,3.254902,0.0,455,CONTRATADO,1
F,0.981259,4.424274,3.821138,0.0,455,CONTRATADO,1
M,0.998625,0.0,3.266667,0.0,456,NO ESPECIFICADO,0
F,0.325833,1.538462,2.0,654.0,453,DESVINCULACIÓN/AUSENTISMO,0
M,0.857778,1.602466,4.191781,848.494186,457,CONTRATADO,1
F,0.0,0.0,4.107143,830.235294,458,CONTRATADO,1
F,0.783924,2.544009,4.194286,566.58658,458,CONTRATADO,1
F,0.802425,10.228767,4.186301,0.0,442,CONTRATADO,1
F,0.0,0.0,3.894309,0.0,459,NO ESPECIFICADO,0
F,0.999537,15.732287,4.250639,0.0,459,NO ESPECIFICADO,0
F,0.960801,14.376688,4.242424,0.0,459,NO ESPECIFICADO,0
F,0.999028,13.836133,4.411034,0.0,459,NO ESPECIFICADO,0
F,0.96625,12.607303,4.230769,0.0,459,NO ESPECIFICADO,0
M,0.989139,0.0,3.74359,0.0,456,NO ESPECIFICADO,0
M,0.998883,0.0,3.97619,0.0,456,NO ESPECIFICADO,0
M,0.992816,2.083393,4.545455,0.0,456,NO ESPECIFICADO,0
F,0.816595,2.628437,4.153374,408.087963,458,CONTRATADO,1
F,0.90226,2.313323,4.036585,438.584239,458,CONTRATADO,1
M,0.978576,2.160309,3.857143,0.0,456,NO ESPECIFICADO,0
F,0.981063,3.939592,3.323529,0.0,460,CONTRATADO,1
F,0.99815,4.927908,3.662921,0.0,460,CONTRATADO,1
F,0.997884,4.717276,3.496296,0.0,460,CONTRATADO,1
M,0.0,1.843171,0.0,0.0,461,CONTRATADO,1
F,0.990664,2.327615,3.488889,614.0,462,DESVINCULACIÓN/AUSENTISMO,0
F,1.0,1.556299,4.117647,686.677966,462,DESVINCULACIÓN/AUSENTISMO,0
F,0.97504,1.867649,4.636364,666.5625,462,DESVINCULACIÓN/AUSENTISMO,0
F,0.769306,2.597403,3.25,801.875,462,DESVINCULACIÓN/AUSENTISMO,0
F,0.907161,2.577899,4.617284,619.214286,463,CONTRATADO,1
M,0.756962,3.066752,3.407407,553.222222,464,SUPLANTACIÓN,0
M,0.827564,3.154603,4.0,442.129412,464,SUPLANTACIÓN,0
M,0.99734,2.528247,3.0,0.0,461,CONTRATADO,1
M,0.99605,2.705728,3.623188,0.0,461,CONTRATADO,1
F,0.0,0.748804,0.0,0.0,465,CONTRATADO,1
M,0.892515,2.486872,4.186047,631.787149,464,SUPLANTACIÓN,0
M,0.988297,4.318372,4.398496,247.502423,466,CONTRATADO,1
M,0.908931,3.626624,4.191358,170.510067,466,CONTRATADO,1
M,0.807514,2.974538,4.142857,444.366516,466,CONTRATADO,1
M,0.255521,3.921569,3.805556,763.175926,467,BAJO PERFOMANCE,0
M,0.8282,1.168871,4.0,716.322222,467,BAJO PERFOMANCE,0
M,0.0,5.139195,0.0,0.0,468,CONTRATADO,1
F,0.999438,2.147776,3.2,0.0,465,CONTRATADO,1
F,0.999455,2.685677,3.304348,0.0,465,CONTRATADO,1
F,0.998582,3.381328,3.086957,0.0,465,CONTRATADO,1
F,0.999155,3.213903,3.28,0.0,465,CONTRATADO,1
M,0.0,0.0,3.666667,0.0,469,CONTRATADO,1
M,0.996793,2.92482,3.815385,0.0,469,CONTRATADO,1
M,0.987845,6.953271,3.197183,0.0,469,CONTRATADO,1
M,0.978896,3.347066,3.974359,0.0,469,CONTRATADO,1
M,0.995125,2.682078,3.659091,0.0,469,CONTRATADO,1
M,0.953064,3.381897,3.769231,0.0,469,CONTRATADO,1
F,0.896458,2.682692,4.322034,864.582677,470,CONTRATADO,1
F,0.797692,2.074615,4.475,764.754601,470,CONTRATADO,1
F,0.923836,3.043842,3.827586,490.868217,471,RENUNCIA VOLUNTARIA,0
F,0.792413,2.647926,4.192308,433.517045,471,RENUNCIA VOLUNTARIA,0
F,0.707066,2.512529,4.047619,443.471264,471,RENUNCIA VOLUNTARIA,0
F,0.495299,2.334133,4.6,462.0,471,RENUNCIA VOLUNTARIA,0
M,0.749965,2.75,3.716981,646.59375,472,DESVINCULACIÓN/AUSENTISMO,0
M,0.802162,3.305778,3.810345,536.066116,472,DESVINCULACIÓN/AUSENTISMO,0
M,0.899484,2.461538,3.733333,671.451613,472,DESVINCULACIÓN/AUSENTISMO,0
M,0.927315,1.789665,3.5,1037.642857,472,DESVINCULACIÓN/AUSENTISMO,0
M,0.89873,2.237609,3.677419,871.829268,473,CONTRATADO,1
M,0.911299,2.113576,4.125984,606.199288,473,CONTRATADO,1
F,0.0,0.0,4.125,641.857143,474,CONTRATADO,1
F,0.988554,2.304073,3.807339,446.741818,474,CONTRATADO,1
F,0.95006,2.737315,4.23741,444.342282,474,CONTRATADO,1
F,0.0,0.0,0.0,0.0,475,CONTRATADO,1
F,0.999801,0.0,3.755556,0.0,475,CONTRATADO,1
F,0.998947,0.0,3.390805,0.0,475,CONTRATADO,1
F,0.99981,4.946754,3.453416,0.0,475,CONTRATADO,1
F,0.973675,5.38245,3.347826,0.0,475,CONTRATADO,1
F,0.99843,149.123553,3.486111,0.0,475,CONTRATADO,1
F,0.998252,4.546355,3.594203,0.0,475,CONTRATADO,1
F,0.991082,4.13543,3.188889,0.0,475,CONTRATADO,1
F,0.863841,2.513463,4.323944,457.062827,474,CONTRATADO,1
F,0.806419,2.01692,4.448276,471.433884,474,CONTRATADO,1
M,0.998735,0.0,4.171429,0.0,476,CONTRATADO,1
M,0.395719,0.0,4.0,0.0,476,CONTRATADO,1
M,0.784782,0.0,4.540541,0.0,476,CONTRATADO,1
M,0.907771,3.152718,4.681818,0.0,476,CONTRATADO,1
M,0.830142,27.338596,4.428571,0.0,476,CONTRATADO,1
M,0.597187,2.264228,4.923077,0.0,476,CONTRATADO,1
M,0.760764,3.329325,4.777778,0.0,476,CONTRATADO,1
M,0.985833,3.9097,4.359375,0.0,476,CONTRATADO,1
M,0.0,0.0,3.666667,0.0,477,CONTRATADO,1
M,0.999699,1.698379,3.0,0.0,477,CONTRATADO,1
M,0.999632,6.653028,3.666667,0.0,477,CONTRATADO,1
M,0.999363,2.309915,2.846154,0.0,477,CONTRATADO,1
M,0.979712,3.280391,3.35,0.0,477,CONTRATADO,1
M,0.985552,2.776332,3.241379,0.0,477,CONTRATADO,1
F,0.0,0.240481,0.0,0.0,478,NO ESPECIFICADO,0
F,0.757753,1.64606,3.736842,0.0,478,NO ESPECIFICADO,0
F,0.998505,2.078068,3.105263,0.0,479,CONTRATADO,1
F,0.985901,2.865093,3.064516,0.0,479,CONTRATADO,1
F,0.947598,2.994289,2.869565,0.0,479,CONTRATADO,1
M,0.0,0.68838,0.0,0.0,480,CONTRATADO,1
M,0.996344,2.105336,3.266667,0.0,480,CONTRATADO,1
M,0.0,15.171899,0.0,0.0,481,NO ESPECIFICADO,0
M,0.95504,51.049664,4.349586,0.0,481,NO ESPECIFICADO,0
M,0.335268,11.812579,4.245098,0.0,481,NO ESPECIFICADO,0
M,0.0,0.0,3.888199,0.0,482,NO ESPECIFICADO,0
M,0.799778,18.681159,4.297578,0.0,482,NO ESPECIFICADO,0
F,0.704583,17.85346,4.115196,0.0,483,CONTRATADO,1
F,0.669946,17.636181,4.28246,0.0,483,CONTRATADO,1
F,0.967304,17.646787,4.293515,0.0,483,CONTRATADO,1
F,0.782397,2.134418,4.308824,490.308108,474,CONTRATADO,1
F,0.936206,2.3006,4.482759,688.061798,484,CONTRATADO,1
M,0.902832,2.701942,4.58042,500.904762,485,CONTRATADO,1
F,0.0,0.0,4.441176,689.285714,486,DESVINCULACIÓN/AUSENTISMO,0
F,0.709747,2.752999,4.152542,583.723485,486,DESVINCULACIÓN/AUSENTISMO,0
F,0.534215,2.29079,3.765957,632.605769,486,DESVINCULACIÓN/AUSENTISMO,0
M,0.997971,5.784221,2.6,0.0,480,CONTRATADO,1
M,0.96592,4.260519,2.454545,0.0,480,CONTRATADO,1
M,0.95363,4.36075,3.115385,0.0,480,CONTRATADO,1
F,1.0,1.966235,3.055556,0.0,487,CONTRATADO,1
F,0.999755,3.404233,3.16,0.0,487,CONTRATADO,1
F,0.98194,3.902549,3.296296,0.0,487,CONTRATADO,1
F,0.977497,1.768742,3.419355,0.0,488,CONTRATADO,1
F,0.943088,1.869825,3.857143,0.0,488,CONTRATADO,1
F,0.522365,2.462769,3.72619,546.060109,486,DESVINCULACIÓN/AUSENTISMO,0
M,0.902837,3.470664,4.265625,650.421687,489,BAJO PERFOMANCE,0
M,0.816389,2.549143,4.923077,738.855073,489,BAJO PERFOMANCE,0
M,0.718117,3.333219,3.772727,507.195122,489,BAJO PERFOMANCE,0
F,0.989834,2.639439,3.326087,0.0,488,CONTRATADO,1
M,0.813895,0.0,3.0,0.0,490,CONTRATADO,1
M,0.953983,0.0,3.644444,0.0,490,CONTRATADO,1
M,0.988795,0.0,3.0,0.0,490,CONTRATADO,1
M,0.97781,2.857339,3.34375,0.0,490,CONTRATADO,1
M,0.90604,4.502772,3.780822,0.0,490,CONTRATADO,1
M,0.997192,3.930201,4.653846,0.0,491,NO ESPECIFICADO,0
M,0.921255,3.417118,3.22973,0.0,490,CONTRATADO,1
M,0.968294,3.740667,3.25,0.0,490,CONTRATADO,1
M,0.879563,3.265467,3.391304,0.0,490,CONTRATADO,1
F,0.987435,0.0,3.528302,0.0,492,NO ESPECIFICADO,0
F,0.828668,0.0,3.138889,0.0,492,NO ESPECIFICADO,0
F,0.971528,0.0,3.0,0.0,492,NO ESPECIFICADO,0
M,0.637222,3.527068,3.916667,508.703704,489,BAJO PERFOMANCE,0
M,0.820053,2.36154,4.5,492.2375,489,BAJO PERFOMANCE,0
M,0.998641,0.0,3.391753,0.0,493,CONTRATADO,1
M,0.998223,0.0,3.806897,0.0,493,CONTRATADO,1
M,0.999068,0.0,3.451613,0.0,493,CONTRATADO,1
M,0.997585,28.476972,3.293103,0.0,493,CONTRATADO,1
M,0.995077,5.880413,2.625,0.0,493,CONTRATADO,1
M,0.993997,5.507069,3.90625,0.0,493,CONTRATADO,1
M,0.985994,5.410327,3.815789,0.0,493,CONTRATADO,1
F,0.903121,1.851898,4.102564,627.797235,494,CONTRATADO,1
M,0.989699,1.876503,4.40625,631.025157,495,RENUNCIA VOLUNTARIA,0
M,0.986818,1.663596,4.506173,540.336683,495,RENUNCIA VOLUNTARIA,0
M,0.920635,2.824074,3.823529,653.137931,495,RENUNCIA VOLUNTARIA,0
M,0.0,0.0,4.354839,351.131579,496,DESVINCULACIÓN/AUSENTISMO,0
M,0.777639,3.535184,4.277311,261.041199,496,DESVINCULACIÓN/AUSENTISMO,0
M,0.989782,5.063205,3.929412,0.0,493,CONTRATADO,1
F,0.0,1.29571,0.0,0.0,497,CONTRATADO,1
F,0.975596,5.060313,2.96875,0.0,497,CONTRATADO,1
F,0.97612,3.266312,3.26087,0.0,497,CONTRATADO,1
F,1.0,3.877051,2.895522,0.0,497,CONTRATADO,1
F,0.91529,4.464194,2.4,0.0,497,CONTRATADO,1
F,0.985796,0.0,3.365854,0.0,498,CONTRATADO,1
F,0.924024,0.0,3.517857,0.0,498,CONTRATADO,1
F,0.951164,0.0,3.233766,0.0,498,CONTRATADO,1
F,0.965259,11.886492,3.285714,0.0,498,CONTRATADO,1
M,1.0,1.672445,4.416667,0.0,499,NO ESPECIFICADO,0
M,0.940828,1.615441,4.594059,0.0,499,NO ESPECIFICADO,0
M,0.944105,1.195425,4.666667,0.0,499,NO ESPECIFICADO,0
F,0.884886,13.961793,4.377358,0.0,483,CONTRATADO,1
F,0.880681,11.920657,4.188946,0.0,483,CONTRATADO,1
F,0.883451,12.427877,4.278293,0.0,483,CONTRATADO,1
F,0.99187,5.023214,3.19403,0.0,498,CONTRATADO,1
F,0.997977,4.544301,3.160377,0.0,498,CONTRATADO,1
F,0.998404,4.054758,3.6,0.0,498,CONTRATADO,1
F,0.99805,4.757504,3.677686,0.0,498,CONTRATADO,1
M,0.0,0.0,0.0,0.0,500,CONTRATADO,1
F,0.997446,8.252267,3.473214,0.0,501,NO ESPECIFICADO,0
F,0.935561,9.849497,2.969849,0.0,501,NO ESPECIFICADO,0
F,0.907033,11.016486,2.83737,0.0,501,NO ESPECIFICADO,0
M,0.412222,3.347222,3.769231,335.567568,496,DESVINCULACIÓN/AUSENTISMO,0
M,0.636111,4.563731,4.129032,666.5,496,DESVINCULACIÓN/AUSENTISMO,0
M,0.999611,2.916667,3.96875,484.041958,502,DESVINCULACIÓN/AUSENTISMO,0
M,0.374444,3.515152,3.545455,420.590909,502,DESVINCULACIÓN/AUSENTISMO,0
M,0.811701,2.720803,4.294118,661.882759,503,RENUNCIA VOLUNTARIA,0
M,0.916196,0.0,3.454545,0.0,500,CONTRATADO,1
M,0.990131,4.379358,3.473684,0.0,500,CONTRATADO,1
M,0.998435,31.134338,4.255814,0.0,500,CONTRATADO,1
M,0.999249,3.244063,4.156863,0.0,500,CONTRATADO,1
M,0.999806,4.630566,4.475,0.0,500,CONTRATADO,1
M,0.991235,4.137561,4.44086,0.0,500,CONTRATADO,1
F,0.0,0.0,4.0,0.0,504,CONTRATADO,1
F,0.999993,3.376967,3.166667,0.0,504,CONTRATADO,1
F,0.988078,25.036358,3.413793,0.0,504,CONTRATADO,1
F,0.998736,36.673294,2.783784,0.0,504,CONTRATADO,1
F,0.998581,4.137537,3.575,0.0,504,CONTRATADO,1
F,0.998549,4.293099,3.661017,0.0,504,CONTRATADO,1
M,0.768492,2.308868,4.052632,564.004228,503,RENUNCIA VOLUNTARIA,0
M,0.77952,2.06323,3.898734,530.203655,503,RENUNCIA VOLUNTARIA,0
F,0.879363,5.436256,4.704545,0.0,505,NO ESPECIFICADO,0
F,0.674867,4.49406,4.692308,0.0,505,NO ESPECIFICADO,0
F,0.284311,4.355609,4.25,0.0,505,NO ESPECIFICADO,0
F,0.520962,3.254149,4.6,0.0,505,NO ESPECIFICADO,0
F,0.911817,11.819416,4.269819,0.0,483,CONTRATADO,1
M,0.458853,3.841854,4.082192,439.891566,503,RENUNCIA VOLUNTARIA,0
F,0.749444,2.377803,4.172043,468.954373,506,CONTRATADO,1
F,0.839137,2.991392,4.322034,374.743772,506,CONTRATADO,1
F,0.876832,2.179542,4.212766,323.472441,506,CONTRATADO,1
F,0.0,0.0,3.4,0.0,507,CONTRATADO,1
F,0.971261,2.65147,3.31746,0.0,507,CONTRATADO,1
F,0.993218,3.358415,3.04918,0.0,507,CONTRATADO,1
F,0.0,0.0,4.278351,0.0,508,NO ESPECIFICADO,0
F,0.722708,11.362427,4.4,0.0,508,NO ESPECIFICADO,0
F,0.0,9.393852,4.181395,0.0,508,NO ESPECIFICADO,0
F,0.989169,3.963416,3.031746,0.0,507,CONTRATADO,1
F,0.982707,3.810853,3.327586,0.0,507,CONTRATADO,1
F,0.944341,3.022898,3.4,0.0,507,CONTRATADO,1
F,0.0,1.002018,0.0,0.0,509,CONTRATADO,1
F,0.999293,2.654344,3.487179,0.0,509,CONTRATADO,1
F,0.996887,3.178076,2.47619,0.0,509,CONTRATADO,1
F,0.986261,4.87554,3.418182,0.0,509,CONTRATADO,1
F,0.0,10.92661,3.777778,0.0,508,NO ESPECIFICADO,0
F,0.0,9.192573,4.294118,0.0,508,NO ESPECIFICADO,0
F,0.431786,5.672378,4.636364,0.0,508,NO ESPECIFICADO,0
F,0.0,8.389713,0.0,0.0,510,CONTRATADO,1
F,0.78145,16.288025,4.341103,0.0,510,CONTRATADO,1
F,0.60306,15.798289,4.275758,0.0,510,CONTRATADO,1
F,0.674868,14.774254,4.327314,0.0,510,CONTRATADO,1
F,0.911532,4.331804,3.229167,0.0,509,CONTRATADO,1
M,0.987413,0.0,3.475,0.0,511,NO ESPECIFICADO,0
M,0.97475,0.0,3.62069,0.0,511,NO ESPECIFICADO,0
M,0.998551,0.0,2.5,0.0,511,NO ESPECIFICADO,0
M,0.918561,3.102672,2.727273,0.0,511,NO ESPECIFICADO,0
M,0.981003,2.629378,3.956522,0.0,511,NO ESPECIFICADO,0
M,0.933831,5.42937,2.75,0.0,511,NO ESPECIFICADO,0
M,0.791543,2.72682,2.285714,0.0,511,NO ESPECIFICADO,0
M,0.0,0.0,5.0,0.0,512,CONTRATADO,1
M,0.972646,2.310312,3.296296,0.0,512,CONTRATADO,1
M,0.9308,2.558766,2.647059,0.0,512,CONTRATADO,1
M,0.956983,3.08459,4.24,0.0,512,CONTRATADO,1
M,0.977492,4.888054,4.1875,0.0,512,CONTRATADO,1
M,0.0,0.0,4.020408,0.0,513,NO ESPECIFICADO,0
M,0.998477,17.285147,4.218712,0.0,513,NO ESPECIFICADO,0
M,0.992554,17.932848,4.306171,0.0,513,NO ESPECIFICADO,0
M,0.995648,17.664462,4.349434,0.0,513,NO ESPECIFICADO,0
M,0.934489,3.303669,3.575,0.0,512,CONTRATADO,1
M,0.0,0.9515,0.0,0.0,514,CONTRATADO,1
M,0.964234,1.732383,3.583333,0.0,514,CONTRATADO,1
M,0.979109,1.64532,2.5,0.0,514,CONTRATADO,1
M,0.948981,2.870076,2.6,0.0,514,CONTRATADO,1
M,0.994908,2.99652,3.145833,0.0,514,CONTRATADO,1
F,0.985092,0.0,2.961538,0.0,515,NO ESPECIFICADO,0
F,0.766993,0.0,3.384615,0.0,515,NO ESPECIFICADO,0
F,0.840629,21.042778,3.230769,0.0,515,NO ESPECIFICADO,0
M,0.986277,17.379009,4.317717,0.0,513,NO ESPECIFICADO,0
M,0.962646,17.164416,4.264496,0.0,513,NO ESPECIFICADO,0
M,0.956179,15.034066,4.283898,0.0,513,NO ESPECIFICADO,0
F,0.94034,19.590986,4.120536,0.0,516,NO ESPECIFICADO,0
F,0.967934,18.070286,4.217925,0.0,516,NO ESPECIFICADO,0
M,0.995978,1.356299,3.375,836.192,517,RENUNCIA VOLUNTARIA,0
M,0.333333,3.26087,4.0,692.2,517,RENUNCIA VOLUNTARIA,0
